Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/echo,37460,0,37,48.46141956378096,32.90420799748972,159.5287080272101,136.8883075280299,633.9308147398239,0.0,37,38,39,40,110,120,130,130,140,160,160
,Aggregated,37460,0,37,48.46141956378096,32.90420799748972,159.5287080272101,136.8883075280299,633.9308147398239,0.0,37,38,39,40,110,120,130,130,140,160,160
