Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774740026,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774740027,200,,Aggregated,0.000000,0.000000,160,170,180,180,190,240,260,270,350,350,350,1130,0,160.0,140.33603898241324,23.750542022753507,353.9183329558,136.88407079646018
1774740028,200,,Aggregated,0.000000,0.000000,170,180,200,250,270,310,370,380,410,410,410,1977,0,170.0,173.2913128189664,23.750542022753507,413.66666596150026,136.8937784522003
1774740029,200,,Aggregated,377.000000,0.000000,170,180,190,230,280,370,380,390,400,410,410,2887,0,170.0,171.19512324899117,23.301459033973515,413.66666596150026,136.89747142362313
1774740030,200,,Aggregated,688.500000,0.000000,170,180,190,210,260,350,380,380,400,410,410,4049,0,170.0,165.87126961904116,23.301459033973515,413.66666596150026,136.89256606569523
1774740031,200,,Aggregated,682.666667,0.000000,170,180,200,220,260,300,370,380,400,410,410,5138,0,170.0,163.84996009025173,23.301459033973515,413.66666596150026,136.89139743090698
1774740032,200,,Aggregated,807.500000,0.000000,160,180,200,210,250,280,370,380,410,440,440,6396,0,160.0,157.89375703448323,23.301459033973515,440.07445801980793,136.88961851156972
1774740033,200,,Aggregated,865.800000,0.000000,160,180,190,200,250,280,370,380,410,440,440,7336,0,160.0,155.68505910091056,23.301459033973515,440.07445801980793,136.89026717557252
1774740034,200,,Aggregated,916.166667,0.000000,160,180,190,200,250,270,370,380,410,440,440,8599,0,160.0,153.18718951767116,22.43591600563377,440.07445801980793,136.8913827189208
1774740035,200,,Aggregated,945.571429,0.000000,160,180,190,210,250,270,360,380,410,440,440,9718,0,160.0,153.38368823606953,22.43591600563377,440.07445801980793,136.89431981889277
1774740036,200,,Aggregated,975.625000,0.000000,160,180,190,210,250,270,360,380,410,440,440,10818,0,160.0,152.99938617746454,22.43591600563377,440.07445801980793,136.8936956923646
1774740037,200,,Aggregated,992.333333,0.000000,160,180,190,210,250,270,350,370,410,440,440,11976,0,160.0,151.36596560422802,22.43591600563377,440.07445801980793,136.8932865731463
1774740038,200,,Aggregated,1005.600000,0.000000,160,180,200,210,260,310,400,670,720,730,730,12516,0,160.0,161.62987676899007,21.751042047981173,733.8343330193311,136.89317673378076
1774740039,200,,Aggregated,1072.600000,0.000000,160,180,200,210,250,290,390,670,710,730,730,13581,0,160.0,159.5004321370147,21.751042047981173,733.8343330193311,136.89374861939476
1774740040,200,,Aggregated,1077.400000,0.000000,160,180,200,210,260,290,380,670,710,730,730,14678,0,160.0,158.95445881579212,21.751042047981173,733.8343330193311,136.89433165281375
1774740041,200,,Aggregated,1065.600000,0.000000,160,180,200,210,260,280,380,670,710,730,730,15773,0,160.0,158.35388260097886,21.751042047981173,733.8343330193311,136.89450326507324
1774740042,200,,Aggregated,1064.400000,0.000000,160,180,190,210,250,280,380,660,710,730,730,16950,0,160.0,158.20064922636044,21.751042047981173,733.8343330193311,136.8939233038348
1774740043,200,,Aggregated,1065.200000,0.000000,160,180,190,210,250,280,370,660,700,730,730,18068,0,160.0,157.1883990608417,21.751042047981173,733.8343330193311,136.89395616559665
1774740044,200,,Aggregated,1052.300000,0.000000,160,180,200,210,250,280,370,660,700,730,730,19183,0,160.0,157.14361882651605,21.751042047981173,733.8343330193311,136.89381222957826
1774740045,200,,Aggregated,1064.300000,0.000000,160,180,190,210,250,280,370,420,700,730,730,20366,0,160.0,156.1882656209422,21.751042047981173,733.8343330193311,136.89389178041836
