Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774739966,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774739967,100,,Aggregated,0.000000,0.000000,68,77,84,110,130,140,140,150,160,160,160,980,0,68,69.93405612094128,19.371709029655904,164.4873750046827,136.8826530612245
1774739968,100,,Aggregated,0.000000,0.000000,72,80,92,100,130,140,160,170,180,180,180,1885,0,72,74.5842349469422,18.85920896893367,178.6768750171177,136.8896551724138
1774739969,100,,Aggregated,681.000000,0.000000,72,81,96,110,140,150,160,170,190,190,190,2815,0,72,75.25322246222574,18.85920896893367,190.51120802760124,136.89023090586144
1774739970,100,,Aggregated,748.000000,0.000000,70,80,90,100,140,150,170,170,190,190,190,3780,0,70,73.7027242816381,18.85920896893367,190.51120802760124,136.8862433862434
1774739971,100,,Aggregated,855.000000,0.000000,68,79,91,100,140,160,170,180,200,210,210,4664,0,68,73.35244946162904,18.85920896893367,206.2621249933727,136.8814322469983
1774739972,100,,Aggregated,875.500000,0.000000,68,79,88,100,140,160,180,190,260,270,270,5770,0,67,73.18623451743214,18.85920896893367,269.9180839699693,136.88076256499133
1774739973,100,,Aggregated,894.200000,0.000000,68,79,89,100,140,160,170,190,260,270,270,6745,0,68,73.15039862471296,18.85920896893367,269.9180839699693,136.88020756115642
1774739974,100,,Aggregated,907.666667,0.000000,67,79,89,100,140,160,170,180,260,270,270,7704,0,67,73.05284001327175,18.85920896893367,269.9180839699693,136.88213914849428
1774739975,100,,Aggregated,914.000000,0.000000,67,79,88,99,140,160,170,180,260,270,270,8718,0,67,72.57341002889152,18.85920896893367,269.9180839699693,136.88357421426932
1774739976,100,,Aggregated,913.375000,0.000000,67,79,87,97,130,160,170,180,260,270,270,9735,0,67,72.08668549051704,18.85920896893367,269.9180839699693,136.88484848484848
1774739977,100,,Aggregated,924.000000,0.000000,67,79,88,99,130,150,170,180,260,270,270,10710,0,67,72.03053995056241,18.85920896893367,269.9180839699693,136.88319327731094
1774739978,100,,Aggregated,941.800000,0.000000,68,80,90,100,140,160,170,180,260,270,280,11503,0,68,73.60486559901928,18.85920896893367,284.4527920242399,136.88333478223072
1774739979,100,,Aggregated,962.600000,0.000000,68,80,90,100,140,160,170,180,260,270,280,12513,0,68,73.23145872090141,18.85920896893367,284.4527920242399,136.88324142891392
1774739980,100,,Aggregated,970.500000,0.000000,68,80,89,100,140,160,170,180,260,270,280,13460,0,68,73.34071479576109,18.85920896893367,284.4527920242399,136.88395245170878
1774739981,100,,Aggregated,962.300000,0.000000,68,80,89,99,140,160,170,180,260,270,280,14453,0,68,73.10337200271515,18.85920896893367,284.4527920242399,136.88306925897737
1774739982,100,,Aggregated,965.000000,0.000000,68,80,89,98,140,160,170,190,260,270,280,15423,0,68,73.07440184865786,18.850208958610892,284.4527920242399,136.88244829151267
1774739983,100,,Aggregated,969.700000,0.000000,68,80,88,97,130,160,170,180,260,270,280,16413,0,68,72.95199289275558,18.850208958610892,284.4527920242399,136.8830195576677
1774739984,100,,Aggregated,968.800000,0.000000,68,80,88,98,130,150,170,180,260,270,280,17397,0,68,72.87065270954535,18.850208958610892,284.4527920242399,136.88308329022246
1774739985,100,,Aggregated,968.900000,0.000000,68,80,88,98,130,160,170,180,260,270,280,18399,0,68,72.77251741250782,18.850208958610892,284.4527920242399,136.88325452470244
1774739986,100,,Aggregated,972.700000,0.000000,68,80,88,98,130,150,170,180,250,270,280,19387,0,68,72.62169976713308,18.850208958610892,284.4527920242399,136.88368494351886
1774739987,100,,Aggregated,967.400000,0.000000,68,80,88,96,130,150,170,180,250,270,280,20385,0,68,72.46617950351832,18.850208958610892,284.4527920242399,136.88422859946039
1774739988,100,,Aggregated,959.500000,0.000000,68,80,88,98,130,160,180,190,250,270,280,21213,0,68,73.18985084136645,18.850208958610892,284.4527920242399,136.8844576438976
1774739989,100,,Aggregated,973.300000,0.000000,68,80,88,98,140,160,180,190,250,270,280,22185,0,68,73.11719602013457,18.850208958610892,284.4527920242399,136.88568852828487
1774739990,100,,Aggregated,971.800000,0.000000,68,80,89,99,130,160,180,190,250,270,280,23160,0,68,73.12771486702171,18.850208958610892,284.4527920242399,136.88618307426597
