Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775856659,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775856660,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775856661,10,,Aggregated,0.000000,0.000000,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,20,0,170,868.55,154,1585,139.8
1775856662,10,,Aggregated,0.000000,0.000000,520,700,1600,1600,1600,1600,1600,1600,1600,1600,1600,40,0,260,634.975,110,1585,139.9
1775856663,10,,Aggregated,5.000000,0.000000,550,680,720,740,1600,1600,1600,1600,1600,1600,1600,64,0,540,558.125,108,1585,131.125
1775856664,10,,Aggregated,12.333333,0.000000,460,590,680,700,1600,1600,1600,1600,1600,1600,1600,100,0,260,477.17,108,1585,139.84
1775856665,10,,Aggregated,15.000000,0.000000,460,590,660,700,780,1600,1600,1600,1600,1600,1600,120,0,260,462.80833333333334,108,1585,139.83333333333334
1775856666,10,,Aggregated,16.000000,0.000000,460,600,690,710,790,1600,1600,1600,1600,1600,1600,140,0,350,464.02142857142854,108,1585,139.82857142857142
1775856667,10,,Aggregated,18.000000,0.000000,470,560,650,690,780,1600,1600,1600,1600,1600,1600,172,0,460,441.8139534883721,101,1585,136.58139534883722
1775856668,10,,Aggregated,18.142857,0.000000,460,560,600,660,740,1600,1600,1600,1600,1600,1600,198,0,460,429.3787878787879,101,1585,138.40404040404042
1775856669,10,,Aggregated,20.000000,0.000000,460,560,620,650,730,940,1600,1600,1600,1600,1600,220,0,350,422.9136363636364,99,1585,139.8181818181818
1775856670,10,,Aggregated,20.444444,0.000000,460,540,590,630,720,800,1600,1600,1600,1600,1600,253,0,460,411.90909090909093,99,1585,138.1501976284585
1775856671,10,,Aggregated,21.100000,0.000000,460,540,590,620,710,790,1600,1600,1600,1600,1600,279,0,460,405.39426523297493,99,1585,139.31182795698925
1775856672,10,,Aggregated,24.000000,0.000000,460,530,580,600,700,780,1600,1600,1600,1600,1600,313,0,460,396.6325878594249,97,1585,138.45367412140575
1775856673,10,,Aggregated,25.300000,0.000000,460,530,570,600,700,780,1600,1600,1600,1600,1600,338,0,460,392.6715976331361,97,1585,138.95857988165682
1775856674,10,,Aggregated,26.100000,0.000000,460,530,570,600,690,740,1600,1600,1600,1600,1600,364,0,450,389.9065934065934,97,1585,139.03296703296704
1775856675,10,,Aggregated,26.300000,0.000000,440,520,560,590,680,740,1600,1600,1600,1600,1600,393,0,440,384.31297709923666,97,1585,138.72773536895673
1775856676,10,,Aggregated,27.300000,0.000000,440,520,560,580,670,730,1600,1600,1600,1600,1600,422,0,430,380.41706161137444,97,1585,139.11848341232226
