Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775858232,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775858233,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1775858234,10,,Aggregated,0.000000,0.000000,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,20,0,190,644.35,137,1139,139.6
1775858235,10,,Aggregated,0.000000,0.000000,670,800,880,1100,1100,1100,1100,1100,1100,1100,1100,42,0,630,567.4761904761905,120,1139,133.04761904761904
1775858236,10,,Aggregated,10.000000,0.000000,540,690,780,830,1100,1100,1100,1100,1100,1100,1100,77,0,540,492.76623376623377,96,1139,134.33766233766235
1775858237,10,,Aggregated,13.333333,0.000000,490,690,770,830,1100,1100,1100,1100,1100,1100,1100,100,0,340,474.8,96,1139,139.8
1775858238,10,,Aggregated,15.000000,0.000000,490,670,760,790,940,1100,1100,1100,1100,1100,1100,120,0,340,462.73333333333335,96,1139,139.83333333333334
1775858239,10,,Aggregated,16.600000,0.000000,490,650,730,770,880,1100,1100,1100,1100,1100,1100,141,0,490,454.0851063829787,96,1139,138.86524822695034
1775858240,10,,Aggregated,17.166667,0.000000,510,590,690,750,850,1100,1100,1100,1100,1100,1100,174,0,490,437.264367816092,96,1139,138.2528735632184
1775858241,10,,Aggregated,19.428571,0.000000,490,590,660,720,830,1100,1100,1100,1100,1100,1100,198,0,480,429.59090909090907,96,1139,138.46464646464648
1775858242,10,,Aggregated,20.000000,0.000000,480,590,670,730,840,1000,1100,1100,1100,1100,1100,220,0,340,431.01363636363635,96,1139,139.87272727272727
1775858243,10,,Aggregated,20.222222,0.000000,480,570,650,710,830,880,1100,1100,1100,1100,1100,243,0,480,423.90946502057614,96,1139,139.29218106995884
1775858244,10,,Aggregated,20.500000,0.000000,490,570,630,690,800,880,1100,1100,1100,1100,1100,273,0,490,420.94505494505495,96,1139,137.28937728937728
1775858245,10,,Aggregated,23.500000,0.000000,480,570,630,670,790,880,1100,1100,1100,1100,1100,299,0,480,415.1973244147157,96,1139,139.37123745819397
1775858246,10,,Aggregated,24.100000,0.000000,480,570,620,650,780,870,1100,1100,1100,1100,1100,320,0,340,412.428125,96,1139,139.8375
1775858247,10,,Aggregated,24.200000,0.000000,480,580,630,650,770,850,1100,1100,1100,1100,1100,341,0,480,412.24046920821115,96,1139,139.43695014662757
1775858248,10,,Aggregated,24.600000,0.000000,490,580,620,650,770,850,1100,1100,1100,1100,1100,370,0,490,412.25945945945944,96,1139,137.57837837837837
1775858249,10,,Aggregated,25.100000,0.000000,470,570,620,640,760,850,1100,1100,1100,1100,1100,399,0,470,404.4812030075188,96,1139,139.47869674185463
1775858250,10,,Aggregated,25.600000,0.000000,470,570,620,640,750,850,1100,1100,1100,1100,1100,420,0,340,401.87857142857143,96,1139,139.82857142857142
1775858251,10,,Aggregated,24.600000,0.000000,480,570,620,630,740,840,1100,1100,1100,1100,1100,448,0,480,403.34151785714283,96,1139,137.95535714285714
1775858252,10,,Aggregated,25.700000,0.000000,470,570,610,630,730,840,1100,1100,1100,1100,1100,478,0,340,399.4602510460251,96,1139,139.8326359832636
1775858253,10,,Aggregated,25.700000,0.000000,450,570,610,630,720,830,1000,1100,1100,1100,1100,502,0,420,396.72908366533864,96,1139,139.28286852589642
1775858254,10,,Aggregated,25.600000,0.000000,470,570,610,630,710,810,1000,1100,1100,1100,1100,534,0,450,395.6179775280899,96,1139,138.80149812734084
1775858255,10,,Aggregated,25.700000,0.000000,420,570,600,620,710,800,940,1100,1100,1100,1100,560,0,340,391.86785714285713,96,1139,139.8357142857143
1775858256,10,,Aggregated,25.800000,0.000000,450,560,600,620,690,790,940,1100,1100,1100,1100,591,0,450,389.41285956006766,96,1139,139.11336717428088
1775858257,10,,Aggregated,26.000000,0.000000,450,560,600,620,690,790,880,1100,1100,1100,1100,616,0,420,388.52435064935065,96,1139,139.36363636363637
1775858258,10,,Aggregated,27.000000,0.000000,450,560,590,620,680,780,880,1100,1100,1100,1100,642,0,420,386.38940809968847,96,1139,139.38940809968847
1775858259,10,,Aggregated,26.500000,0.000000,450,560,590,610,670,780,880,1100,1100,1100,1100,671,0,450,384.344262295082,96,1139,139.20715350223546
1775858260,10,,Aggregated,26.800000,0.000000,450,560,590,610,670,770,880,1100,1100,1100,1100,701,0,450,381.9771754636234,96,1139,139.23537803138373
1775858261,10,,Aggregated,27.700000,0.000000,440,550,580,610,660,770,880,1100,1100,1100,1100,730,0,420,379.4616438356164,96,1139,139.45205479452054
1775858262,10,,Aggregated,26.900000,0.000000,420,550,580,610,660,770,870,1100,1100,1100,1100,755,0,420,377.723178807947,96,1139,139.64503311258278
1775858263,20,,Aggregated,27.500000,0.000000,440,550,580,610,650,760,870,1100,1100,1100,1100,786,0,420,377.2417302798982,96,1139,139.46055979643765
1775858264,20,,Aggregated,28.400000,0.000000,440,550,580,610,660,780,1100,1100,1200,1200,1200,835,0,440,383.2850299401198,96,1215,138.98443113772456
1775858265,20,,Aggregated,27.900000,0.000000,440,550,590,610,680,810,1100,1100,1200,1200,1200,876,0,440,386.07077625570776,96,1215,139.18721461187215
1775858266,20,,Aggregated,29.900000,0.000000,450,550,590,610,680,800,1100,1100,1200,1200,1200,930,0,450,386.7741935483871,96,1215,138.61935483870968
1775858267,20,,Aggregated,32.400000,0.000000,420,560,590,620,690,810,1100,1100,1200,1200,1200,985,0,420,387.36446700507616,96,1215,139.67918781725888
1775858268,20,,Aggregated,33.400000,0.000000,440,550,590,610,690,800,1000,1100,1200,1200,1200,1031,0,440,386.28612997090204,96,1215,139.40252182347237
1775858269,20,,Aggregated,35.300000,0.000000,440,560,590,620,680,790,940,1100,1200,1200,1200,1076,0,420,386.09293680297395,96,1215,139.55018587360595
1775858270,20,,Aggregated,37.900000,0.000000,450,560,600,620,690,780,900,1100,1200,1200,1200,1133,0,450,387.67078552515443,96,1215,138.70785525154457
1775858271,20,,Aggregated,40.200000,0.000000,440,560,600,620,690,780,890,1100,1200,1200,1200,1182,0,420,385.1954314720812,96,1215,139.57698815566835
1775858272,20,,Aggregated,42.100000,0.000000,420,560,600,620,680,780,880,1100,1200,1200,1200,1237,0,420,383.9555375909458,96,1215,139.6895715440582
1775858273,20,,Aggregated,44.300000,0.000000,440,560,600,610,680,770,880,1100,1200,1200,1200,1292,0,420,383.188080495356,96,1215,139.58823529411765
1775858274,20,,Aggregated,46.700000,0.000000,440,560,600,620,680,780,930,1100,1200,1200,1200,1326,0,440,386.88310708898945,96,1215,139.17043740573152
1775858275,20,,Aggregated,49.000000,0.000000,440,550,600,620,690,780,900,1100,1200,1200,1200,1390,0,440,385.4510791366906,96,1215,139.39856115107915
1775858276,20,,Aggregated,49.300000,0.000000,440,560,600,620,690,780,890,1100,1200,1200,1200,1434,0,440,387.3005578800558,96,1215,139.2133891213389
1775858277,20,,Aggregated,49.200000,0.000000,440,550,590,620,690,780,880,1100,1200,1200,1200,1495,0,440,384.11371237458195,96,1215,139.52642140468228
1775858278,20,,Aggregated,49.500000,0.000000,420,550,600,620,690,780,880,1100,1200,1200,1200,1540,0,350,383.91948051948054,96,1215,139.7922077922078
1775858279,20,,Aggregated,50.400000,0.000000,440,550,600,620,690,770,880,1100,1200,1200,1200,1592,0,440,384.3969849246231,96,1215,139.43718592964825
1775858280,20,,Aggregated,50.500000,0.000000,440,550,590,610,680,770,880,1100,1200,1200,1200,1647,0,440,384.14146933819063,96,1215,139.36369156041286
1775858281,20,,Aggregated,50.000000,0.000000,440,560,600,620,690,770,880,1100,1200,1200,1200,1684,0,440,385.1365795724466,96,1215,139.45368171021377
1775858282,20,,Aggregated,50.900000,0.000000,440,550,590,610,690,770,880,1100,1200,1200,1200,1737,0,440,384.64248704663214,96,1215,139.38054116292457
1775858283,20,,Aggregated,50.300000,0.000000,440,560,590,620,690,770,880,1100,1200,1200,1200,1789,0,440,386.05030743432087,96,1215,139.39854667411961
1775858284,20,,Aggregated,49.900000,0.000000,420,560,590,620,690,770,880,1100,1200,1200,1200,1841,0,420,384.85659967409015,96,1215,139.71319934818032
1775858285,20,,Aggregated,49.200000,0.000000,440,550,590,610,680,770,870,1100,1200,1200,1200,1897,0,440,383.38903531892464,96,1215,139.42013705851343
1775858286,20,,Aggregated,49.300000,0.000000,420,550,590,610,680,770,870,1100,1200,1200,1200,1960,0,350,380.82295918367345,96,1215,139.77959183673468
1775858287,20,,Aggregated,50.400000,0.000000,440,550,590,610,680,760,860,1000,1200,1200,1200,2011,0,440,380.43311785181504,96,1215,139.57633018398806
1775858288,20,,Aggregated,51.700000,0.000000,440,550,580,610,670,760,860,1000,1200,1200,1200,2064,0,440,380.4714147286822,96,1215,139.1124031007752
1775858289,20,,Aggregated,52.600000,0.000000,440,550,580,610,670,760,860,980,1200,1200,1200,2123,0,440,379.6439001413095,96,1215,139.58549222797927
1775858290,20,,Aggregated,52.600000,0.000000,440,550,580,610,670,750,850,980,1200,1200,1200,2172,0,420,379.03821362799266,96,1215,139.65377532228362
1775858291,20,,Aggregated,52.700000,0.000000,440,540,580,610,670,750,850,980,1200,1200,1200,2219,0,440,378.38215412347904,96,1215,139.46822893195133
1775858292,20,,Aggregated,51.600000,0.000000,440,540,580,610,670,750,850,980,1200,1200,1200,2277,0,440,378.46201141853317,96,1215,139.48001756697408
1775858293,30,,Aggregated,53.300000,0.000000,420,540,580,600,660,750,850,980,1200,1200,1200,2334,0,350,377.60754070265637,96,1215,139.78577549271637
1775858294,30,,Aggregated,53.200000,0.000000,440,550,580,610,670,750,880,1100,1300,1300,1300,2398,0,440,380.7180984153461,96,1330,139.54962468723937
1775858295,30,,Aggregated,54.600000,0.000000,440,550,580,610,680,760,880,1100,1300,1300,1300,2462,0,420,382.23720552396423,96,1330,139.67181153533713
1775858296,30,,Aggregated,55.400000,0.000000,440,550,590,610,680,770,900,1100,1300,1300,1300,2522,0,440,385.47264076130057,96,1330,139.56066613798572
1775858297,30,,Aggregated,56.200000,0.000000,450,550,590,610,680,770,890,1100,1300,1300,1300,2594,0,440,386.04741711642254,96,1330,139.3538936006168
1775858298,30,,Aggregated,55.800000,0.000000,450,550,590,610,680,770,880,1100,1300,1300,1300,2670,0,440,386.52247191011236,96,1330,139.3677902621723
1775858299,30,,Aggregated,56.900000,0.000000,440,550,590,610,680,760,880,1100,1300,1300,1300,2750,0,440,386.5570909090909,96,1330,139.4850909090909
1775858300,30,,Aggregated,58.900000,0.000000,440,550,590,620,690,760,880,1100,1300,1300,1300,2817,0,440,387.2385516506922,96,1330,139.64217252396165
1775858301,30,,Aggregated,60.600000,0.000000,440,550,590,620,690,760,880,1100,1300,1300,1300,2887,0,440,387.8583304468306,96,1330,139.54554901281608
1775858302,30,,Aggregated,63.300000,0.000000,450,550,600,620,700,780,900,1100,1300,1300,1300,2940,0,450,390.6095238095238,96,1330,139.40816326530611
1775858303,30,,Aggregated,64.200000,0.000000,450,550,600,620,700,770,900,1100,1300,1300,1300,3027,0,450,390.0994383878427,96,1330,139.5533531549389
