Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774737770,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774737771,200,,Aggregated,0.000000,0.000000,38,40,43,90,110,120,120,130,130,130,130,2258,0,38,52.03127420668332,33.47066696733236,131.3701670151204,136.8826395039858
1774737772,200,,Aggregated,0.000000,0.000000,38,39,40,43,100,120,120,130,130,130,130,4812,0,38,49.47467646460921,33.47066696733236,131.3701670151204,136.8842477140482
1774737773,200,,Aggregated,1427.000000,0.000000,38,39,40,42,110,120,120,130,130,130,130,7440,0,38,49.50705062593609,33.27783400891349,133.8963329908438,136.88252688172042
1774737774,200,,Aggregated,1961.500000,0.000000,38,39,40,42,110,120,120,130,130,130,130,9959,0,38,49.52882068655772,33.188915986102074,134.31612501153722,136.88302038357264
1774737775,200,,Aggregated,2126.333333,0.000000,38,39,40,42,110,120,120,130,130,130,130,12450,0,38,49.60285256139889,32.90758398361504,134.31612501153722,136.8824096385542
1774737776,200,,Aggregated,2220.000000,0.000000,38,39,40,42,110,120,120,130,130,140,140,14954,0,38,49.64194594055377,32.90758398361504,138.64349998766556,136.8845793767554
1774737777,200,,Aggregated,2272.200000,0.000000,38,39,40,42,110,120,120,130,130,140,140,17421,0,38,49.755242843140316,32.90183300850913,138.64349998766556,136.88588485161586
1774737778,200,,Aggregated,2335.500000,0.000000,38,39,40,42,110,120,120,130,130,140,140,19901,0,38,49.830183719839056,32.90183300850913,138.64349998766556,136.88804582684287
1774737779,200,,Aggregated,2370.428571,0.000000,38,39,40,42,110,120,120,130,130,140,140,22417,0,38,49.780429800089586,32.90183300850913,138.64349998766556,136.88785296872908
1774737780,200,,Aggregated,2380.500000,0.000000,38,39,40,42,110,120,130,130,130,140,140,24912,0,38,49.79592128431984,32.90183300850913,138.64349998766556,136.8884071933205
1774737781,200,,Aggregated,2393.555556,0.000000,38,39,40,42,110,120,130,130,130,140,140,27407,0,38,49.806536127673226,32.90183300850913,138.64349998766556,136.88915240631957
1774737782,200,,Aggregated,2402.800000,0.000000,38,39,40,42,110,120,130,130,130,140,140,29857,0,38,49.60755360203569,32.90183300850913,138.64349998766556,136.8880664500787
1774737783,200,,Aggregated,2509.800000,0.000000,38,39,40,42,110,120,130,130,130,140,140,32389,0,38,49.41632656695056,32.90183300850913,138.64349998766556,136.88931427336442
1774737784,200,,Aggregated,2506.400000,0.000000,38,39,40,42,110,120,130,130,130,140,140,35015,0,38,49.452856733319344,32.90183300850913,138.64349998766556,136.88921890618306
1774737785,200,,Aggregated,2509.400000,0.000000,38,39,40,42,110,120,130,130,130,140,140,37574,0,38,49.44327241097165,32.90183300850913,138.64349998766556,136.88925852983445
1774737786,200,,Aggregated,2503.900000,0.000000,38,39,40,42,110,120,130,130,130,140,140,40061,0,38,49.4685102498537,32.90183300850913,138.64349998766556,136.8891690172487
1774737787,200,,Aggregated,2506.500000,0.000000,38,39,40,42,110,120,130,130,130,140,140,42569,0,38,49.46441892482042,32.90183300850913,138.64349998766556,136.88912119147736
1774737788,200,,Aggregated,2496.300000,0.000000,38,39,40,42,110,120,130,130,130,140,140,45047,0,38,49.51095034149476,32.90183300850913,138.64349998766556,136.88889382200813
1774737789,200,,Aggregated,2505.600000,0.000000,38,39,40,42,110,120,130,130,130,140,140,47511,0,38,49.572743039024886,32.90183300850913,138.64349998766556,136.8888257456168
1774737790,200,,Aggregated,2513.300000,0.000000,38,39,40,42,110,120,130,130,150,160,280,49882,0,38,49.77334876832127,32.90183300850913,280.3194170119241,136.8888376568702
1774737791,200,,Aggregated,2510.900000,0.000000,38,39,40,42,110,120,130,130,150,160,280,52414,0,38,49.76342625042798,32.90183300850913,280.3194170119241,136.88915175334833
1774737792,200,,Aggregated,2500.900000,0.000000,38,39,40,42,110,120,130,130,140,160,280,54706,0,38,50.02470025747987,32.90183300850913,280.3194170119241,136.889408839981
1774737793,200,,Aggregated,2499.100000,0.000000,38,39,40,43,110,120,130,130,240,260,280,56821,0,38,50.43205621297136,32.90183300850913,280.3194170119241,136.8890551028669
1774737794,200,,Aggregated,2484.800000,0.000000,38,39,40,42,110,120,130,130,230,260,280,59375,0,38,50.23066379877297,32.90183300850913,280.3194170119241,136.88896
1774737795,200,,Aggregated,2441.800000,0.000000,38,39,40,42,110,120,130,130,230,260,280,62057,0,38,50.149992030359314,32.90183300850913,280.3194170119241,136.88908584043702
1774737796,200,,Aggregated,2447.800000,0.000000,38,39,40,42,110,120,130,130,230,260,280,64610,0,38,50.100369582495325,32.90183300850913,280.3194170119241,136.88935149357684
1774737797,200,,Aggregated,2450.800000,0.000000,38,39,40,43,110,120,130,130,230,260,280,66972,0,38,50.209533139527736,32.90183300850913,280.3194170119241,136.88911784029148
1774737798,200,,Aggregated,2450.000000,0.000000,38,39,40,43,110,120,130,130,230,260,280,69405,0,38,50.29940887525285,32.90183300850913,280.3194170119241,136.8891722498379
