timestamp,status,latency_ms,circuit_rebuilt,rebuild_duration_ms
2026-04-17T20:05:01,success,33,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,41,False,0
2026-04-17T20:05:01,success,36,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,30,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,36,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,38,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,32,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,38,False,0
2026-04-17T20:05:01,success,33,False,0
2026-04-17T20:05:01,success,39,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,36,False,0
2026-04-17T20:05:01,success,35,False,0
2026-04-17T20:05:01,success,28,False,0
2026-04-17T20:05:01,success,31,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,34,False,0
2026-04-17T20:05:01,success,33,False,0
2026-04-17T20:05:01,success,37,False,0
2026-04-17T20:05:01,success,123,False,0
2026-04-17T20:05:01,success,121,False,0
2026-04-17T20:05:01,success,110,False,0
2026-04-17T20:05:01,success,120,False,0
2026-04-17T20:05:01,success,94,False,0
2026-04-17T20:05:01,success,113,False,0
2026-04-17T20:05:01,success,111,False,0
2026-04-17T20:05:01,success,116,False,0
